"Shipping &amp; Handling Information","Informace o poštovném a balném"
"Shipping Address","Dodací adresa"
"Shipping Amount","Množství k dodání"
"Shipping Information","Dodací údaje"
"Shipping Method","Způsob dodání"
"Shipping Method:","Způsob dopravy:"
"Shipping Refund","Platby za doručení"
"Shipping and Tracking Information","Informace a sledování zásilky"
"Shopping Cart","Nákupní košík"
"Signed Up From","Odbírat od"
"Sku","Sku"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Některý z následujících produktů neobsahuje všechny požadované vlastnosti. Prosím odeberte ho a přidejte znovu se všemi požadovanými parametry."
"Sorry, no quotes are available for this order at this time.","Litujeme, pro tuto objednávku nyní nejsou k dispozici žádné nabídky."
"Source object is not specified.","Zdrojový objekt není specifikován."
"Specified profile does not exist.","Vybraný profil neexistuje."
"State Code [State Title]","Kód stavu [Nadpis stavu]"
"State/Province","Stát/provincie"
"Status","Stav"
"Status Code","Stav"
"Status Label","Stav"
"Status:","Stav"
"Store Credit","Kredit obchodu"
"Store View Specific Labels","Specifické popisy pro obchod"
"Street Address","Adresa"
"Submit Comment","Odeslat Komentář"
"Submit Credit Memo","Odeslat dobropis"
"Submit Invoice","Vytisknout fakturu"
"Submit Invoice and Shipment","Odeslat zásilku"
"Submit Order","Odeslat objednávku"
"Submit Shipment","Odeslat zásilku"
"Subscribe to Newsletter","Odebírat zpravodaj"
"Subscribe to Order Status","Odebírat stav objednávky"
"Subtotal","Součet"
"Subtotal after discount.","Celkem po slevě"
"Subtotal:","Součet:"
"Suspected Fraud","Podezření na podvod"
"Suspend","Pozastavit"
"Suspended","Zastaveno"
"Tax","DPH"
"Tax Amount","Daň v Kč"
"Tax Percent","Daň v procentech"
"Telephone","Telefon"
"The Order State ""%s"" must not be set manually.","Stav objednávky ""%s"" nesmí být nastaven ručně."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Adress total model by měl být rozšířen z Mage_Sales_Model_Quote_Address_Total_Abstract"
"The billing agreement ""%s"" has been canceled.","Platební podmínky ""%s"" byly zrušeny."
"The billing agreement ""%s"" has been created.","Platební podmínky ""%s"" byly vytvořeny."
"The coupon code has been accepted.","Kód kupónu akceptován."
"The message has been sent.","Zpráva odeslána."
"The message was sent.","Zpráva byla úspěšně odeslána"
"The order address has been updated.","Adresa objednávky byla aktualizována."
"The order email has been sent.","Email s objednávkou byl úspěšně odeslán."
"The order has been cancelled.","Objednávka nebyla zrušena."
"The order has been created.","Objednávka byla úspěšně vytvořena"
"The order has been put on hold.","Objednávka nemůže být pozdržena."
"The order has been released from holding status.","Objednávka číslo %s nemůže být dokončena z pozdrženého stavu"
"The order has not been cancelled.","Objednávka nebyla zrušena."
"The order status has been assigned.","Stav objednávky byl přiřazen."
"The order status has been saved.","Stav objednávky byl uložen."
"The order status has been unassigned.","Stav objednávky byl odebrán."
"The order was not put on hold.","Objednávka nemůže být pozdržena."
"The order was not unheld.","Objednávka nebyla odblokována."
"The order was placed using %s","Objednávka byla umístěna s použitím %s"
"The order(s) cannot be canceled","Objednávka číslo %s nemůže být zrušena"
"The payment has been accepted.","Platba byla přijata."
"The payment has been denied.","Zrušení platby proběhlo úspěšně."
"The payment has been voided.","Zrušení platby proběhlo úspěšně."
"The profile has been updated.","Profil byl aktualizován."
"The profile has no changes.","Profil beze změn."
"The profile state has been updated.","Stav profilu byl aktualizován."
"The requested Payment Method is not available.","Požadovaná platební metoda není povolená"
"The transaction ""%s"" (%s) is already closed.","Transakce ""%s"" (%s) je již uzavřena."
"The transaction ""%s"" cannot be captured yet.","Transakce ""%s"" (%s) je již uzavřena."
"There are no billing agreements yet.",""
"There are no printable documents related to selected orders.","Žádné dokumenty k vytištění pro vybrané objednávky"
"There is no need to approve this payment.","Není potřeba schválit tuto platbu."
"There is no need to deny this payment.","Platbu se nepodařilo zrušit."
"There is no update for the payment.","Není žádná aktualizace pro tuto platbu."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Tato zpráva se zobrazí v nákupním košíku pokud celková cena po slevě bude nižší než minimální částka"
"This operation requires an existing transaction object.","Tato operace vyžaduje existující transakční objekt."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Tato objednávka obsahuje položky (%s), které nelze nyní upravovat. Pokud chcete pokračovat v úpravě, položky (%s) budou odebrány, objednávka bude zrušena a nová objednávka bude vytvořena."
"This order no longer exists.","Objednávka již neexistuje."
"This product does not have any configurable options.","Tento produkt nemá žádné možnosti nastavení."
"This product has not been configured.","Tento produkt nebyl nakonfigurován."
"This profile state cannot be changed to ""%s"".","Stav tohoto profilu nemůže být změněn na ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Tímto vytvoříte offline dobropis. Pro vytvoření online dobropisu otevřete faktury a vytvořte dobropis. Chcete pokračovat?"
"Tier Pricing","Množstevní sleva"
"Title","Nadpis"
"To","Pro"
"To Name","Pro jméno"
"To:","Pro:"
"Total","Celkem"
"Total %d product(s)","Celkem produktů: %d"
"Total (ex)","Celkem(ex)"
"Total (inc)","Celkem(inc)"
"Total Due","Odměna celkem"
"Total Invoiced","Fakturované množství"
"Total Invoiced Paid","Zaplaceno celkem"
"Total Invoiced VS Paid Report","Fakturováno vs zaplaceno"
"Total Invoiced not Paid","Zobrazení faktury pro tisk"
"Total Ordered Report","Celkem objednáno"
"Total Paid","Zaplaceno celkem"
"Total Qty","Celkové množství"
"Total Refund","Celkem zaplatit"
"Total Refunded","Celkem zaplaceno"
"Total Refunded Report","Celkem zaplaceno"
"Total Sales Shipping","Celkové náklady na dopravu"
"Total Shipped Report","Celkové náklady na dopravu"
"Total Shipping","Celkové náklady na dopravu"
"Total Shipping Charges","Celkové náklady na dopravu"
"Total Tax","Celkem daň"
"Track Order","Sledovat objednávku"
"Track all shipment(s)","Sledovat všechny zásilky"
"Track all shipments","Sledovat všechny zásilky"
"Track this shipment","Sledovat zásilku"
"Track your order","Sledovat Vaší objednávku"
"Tracking","Sledovat"
"Tracking Number","Sledovat číslo"
"Tracking Number(s):","Sledovací číslo:"
"Transaction ""%s"" was already processed.","Transakce ""%s"" byla již zpracována."
"Transaction ID","ID transakce: ""%s""."
"Transaction ID must not be empty.","ID transakce nesmí být prázdné."
"Transaction ID: ""%s"".","ID transakce: ""%s""."
"Transaction Type","Typ transakce"
"Transactions","Transakce"
"Trial ","Částečně"
"Trial Payment","Čekající platba"
"Trial Period","Období"
"Trial period payment","Platební období"
"Unassign","Odebrat"
"Unhold","Pustit"
"Unhold action is not available.","Akce podržet není dostupná"
"Unhold order","Pustit objednávku"
"Unknown State","Neznámý stav"
"Unknown Status","Neznámý stav"
"Unsupported transaction type ""%s"".","Nepodporovaný typ transakce ""%s""."
"Update Changes","Aktualizovat změny"
"Update Items and Qty's","Aktualizovat položky a množství"
"Update Qty's","Aktualizovat množství"
"Updated At","Vytvořeno v"
"Updated:","Aktualizace objednávky"
"Use Aggregated Data (beta)","Použít sloučená data (beta)"
"Use Order Status As Default","Stav objednávky"
"Use predefined message","Načíst uloženou zprávu"
"Validate Each Address Separately in Multi-address Checkout","Ověřit jednotlivé adresy samostatně v případě doručení na více adres"
"Value","Prodeje"
"View","Zobrazit"
"View All","Zobrazit všechny"
"View Order","Zobrazit objednávku"
"Visible on Frontend","Viditelný v obchodě"
"Void","Prázdný"
"Void invoice","Vynulovat fakturu"
"Voided authorization.","Autorizace zrušena."
"Website","Webové stránky"
"Whether buyer can define the date when billing for the profile begins.","Zda kupující může určit datum, kdy účtování začne."
"Wishlist","Seznam přání"
"Wrong billing agreement ID specified.","Uvedeno špatné ID platebních podmínek."
"Wrong quote item id to update configuration.",""
"Wrong state: ""%s"".","ID transakce: ""%s""."
"Yes","Ano"
"You can leave a box blank if you don't wish to add a gift message for whole order","Ponechte tento box prázdný, pokud nechcete přidat k objednávce přání"
"You have placed no orders.","Nemáte žádné objednávky."
"You will be redirected to the payment system website.","Budete přesměrováni na stránky platebního systému."
"Your credit card will be charged for","Z Vaší platební karty bude odečteno"
"ZIP/Post Code","PSČ"
"Zip/Postal Code","PSČ"
"the credit memo email is not sent","Email dobropisu nebyl odeslán"
"the credit memo email was sent","Email dobropisu odeslán"
"the invoice email is not sent","Email faktury nebyl odeslán"
"the invoice email was sent","Email faktury odeslán"
"the order confirmation email is not sent","Odesilatel potvrzujícího emailu "
"the order confirmation email was sent","Odesilatel potvrzujícího emailu "
"the shipment email is not sent","Email zásilky nebyl odeslán"
"the shipment email was sent","Email zásilky byl odeslán"
" The customer doesn't exist in the system anymore","Zákazník již v systému neexistuje"
"%s order(s) successfully canceled","%s objednávka byla úspěšně zrušena."
"%s order(s) successfully put on hold","%s objednávka byla úspěšně pozdržena."
"%s order(s) successfully released from holding status","Objednávek úspěšně převedených ze stavu pozdrženo: %s"
"Add Gift Messsage","Přidat přání k dárku"
"Add a gift message for <strong>each gift item</strong>","Přidat přání ke <strong>každé položce dárku</strong>"
"Add a gift message for the <strong>entire order</strong>","Přidat přání k <strong>celé objednávce</strong>"
"Bill to First name","Účet na jméno"
"Bill to Last name","Účet na příjmení"
"Change Status","Změnit stav"
"Credit Memo...","Dobropis..."
"Date of Birth","Datum narození"
"Discounts","Slevy"
"Document","Doklad"
"Edit Gift Messsage","Upravit přání"
"Gift","Dárek"
"Invoice...","Faktura..."
"Item options declare error","Možnosti položky uznat chybu"
"Order comment messages","Komentáře objednávek"
"Order does not allow to create an invoice.","Objednávka nemá dovoleno vytvořit fakturu."
"Order was successfully cancelled.","Objednávka byla úspěšně zrušena."
"Order was successfully put on hold.","Objednávka byla úspěšně pozdržena."
"Order was successfully released from holding status.","Objednávka byla úspěšně vyřízena ze stavu pozdržena."
"Order(s) can not be canceled","Objednávka nemůže být zrušena"
"Processing data problem","Problém při zpracování dat"
"QTY","Množství"
"Reorder...","Znovu objednat..."
"Save and Close Message","Uložit a zavřít zprávu"
"Ship to First name","Doručit na jméno"
"Ship to Last name","Doručit na příjmení"
"Ship...","Doručit..."
"#~ ""Some items have quantities exceeding allowed quantities. Please select a ""#~ ""lower quantity to checkout.""","#~ ""Některé položky překračují povolené množství. Vyberte nižší množství pro ""#~ ""pokračování."""
"TAX/VAT Number","DIČ"
"The item %s (SKU %s) doesn't exist in the catalog anymore","Položka %s (SKU %s) již nadále v katalogu neexistuje"
"separate by "",""","oddělené "","""
"Weight","Váha"
"New comment message","Nový komentář"
